2020-03-28 22:45:08 INFO  cn.com.alasky.StartApp 28 main - 启动应用
2020-03-28 22:45:09 INFO  org.springframework.boot.StartupInfoLogger 50 logStarting - Starting StartApp on Alasky with PID 4256 (F:\develop\association\target\classes started by Alasky in F:\develop\association)
2020-03-28 22:45:09 INFO  org.springframework.boot.SpringApplication 675 logStartupProfileInfo - No active profile set, falling back to default profiles: default
2020-03-28 22:45:10 INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate 244 multipleStoresDetected - Multiple Spring Data modules found, entering strict repository configuration mode!
2020-03-28 22:45:10 INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate 126 registerRepositoriesIn - Bootstrapping Spring Data repositories in DEFAULT mode.
2020-03-28 22:45:10 INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate 182 registerRepositoriesIn - Finished Spring Data repository scanning in 26ms. Found 0 repository interfaces.
2020-03-28 22:45:11 INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker 330 postProcessAfterInitialization - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$f133f6cc] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-03-28 22:45:11 INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer 90 initialize - Tomcat initialized with port(s): 8080 (http)
2020-03-28 22:45:11 INFO  org.apache.juli.logging.DirectJDKLog 173 log - Initializing ProtocolHandler ["http-nio-8080"]
2020-03-28 22:45:11 INFO  org.apache.juli.logging.DirectJDKLog 173 log - Starting service [Tomcat]
2020-03-28 22:45:11 INFO  org.apache.juli.logging.DirectJDKLog 173 log - Starting Servlet engine: [Apache Tomcat/9.0.16]
2020-03-28 22:45:11 INFO  org.apache.juli.logging.DirectJDKLog 173 log - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [C:\Software\java\jdk1.8.0_211\bin;C:\Windows\Sun\Java\bin;C:\Windows\system32;C:\Windows;C:\Software\python\Scripts\;C:\Software\python\;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Software\java\jdk1.8.0_211\bin;C:\Software\java\jdk1.8.0_211\jre\bin;C:\Program Files\Intel\WiFi\bin\;C:\Program Files\Common Files\Intel\WirelessCommon\;D:\hadoop-2.7.7\bin;%CATALINA_HOME%\lib;%CATALINA_HOME%\bin;C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common;C:\Program Files\NVIDIA Corporation\NVIDIA NvDLISR;C:\Software\Git\cmd;D:\mysql-8.0.18-winx64\bin;D:\pandoc\;C:\Program Files\nodejs\;C:\ProgramData\chocolatey\bin;C:\Software\python\python3.6\Scripts\;C:\Software\python\python3.6\;C:\Software\Scripts\;C:\Software\;C:\Users\Administrator\AppData\Local\Microsoft\WindowsApps;C:\Program Files\Intel\WiFi\bin\;C:\Program Files\Common Files\Intel\WirelessCommon\;D:\IntelliJ IDEA 2019.1.2\bin;D:\Microsoft VS Code\bin;D:\apache-maven-3.6.1\bin;C:\Software\python\Scripts;C:\Users\Administrator\AppData\Local\GitHubDesktop\bin;C:\Program Files\Bandizip\;C:\Users\Administrator\AppData\Roaming\npm;.]
2020-03-28 22:45:11 INFO  org.apache.juli.logging.DirectJDKLog 173 log - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
2020-03-28 22:45:11 INFO  org.apache.juli.logging.DirectJDKLog 173 log - Initializing Spring embedded WebApplicationContext
2020-03-28 22:45:11 INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext 296 prepareWebApplicationContext - Root WebApplicationContext: initialization completed in 2309 ms
2020-03-28 22:45:12 INFO  io.lettuce.core.EpollProvider 68 <clinit> - Starting without optional epoll library
2020-03-28 22:45:12 INFO  io.lettuce.core.KqueueProvider 70 <clinit> - Starting without optional kqueue library
2020-03-28 22:45:14 INFO  org.springframework.scheduling.concurrent.ExecutorConfigurationSupport 171 initialize - Initializing ExecutorService 'applicationTaskExecutor'
2020-03-28 22:45:15 INFO  org.springframework.scheduling.annotation.ScheduledAnnotationBeanPostProcessor 295 finishRegistration - No TaskScheduler/ScheduledExecutorService bean found for scheduled processing
2020-03-28 22:45:15 INFO  org.apache.juli.logging.DirectJDKLog 173 log - Starting ProtocolHandler ["http-nio-8080"]
2020-03-28 22:45:15 INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer 204 start - Tomcat started on port(s): 8080 (http) with context path ''
2020-03-28 22:45:15 INFO  org.springframework.boot.StartupInfoLogger 59 logStarted - Started StartApp in 6.132 seconds (JVM running for 8.733)
2020-03-28 22:45:28 INFO  org.apache.juli.logging.DirectJDKLog 173 log - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-03-28 22:45:28 INFO  org.springframework.web.servlet.FrameworkServlet 524 initServletBean - Initializing Servlet 'dispatcherServlet'
2020-03-28 22:45:28 INFO  org.springframework.web.servlet.FrameworkServlet 546 initServletBean - Completed initialization in 11 ms
2020-03-28 22:45:28 ERROR com.alibaba.druid.support.logging.Log4j2Impl 58 error - testWhileIdle is true, validationQuery not set
2020-03-28 22:45:28 INFO  com.alibaba.druid.support.logging.Log4j2Impl 106 info - {dataSource-1} inited
2020-03-28 22:45:29 INFO  cn.com.alasky.controller.activities.GetActInfoController 98 getActDetail - 查看活动详细信息: IP: 127.0.0.1 设备信息: [ Windows NT 10.0; Win64; x64 ]
2020-03-28 22:45:30 INFO  cn.com.alasky.controller.activities.GetActInfoController 98 getActDetail - 查看活动详细信息: IP: 127.0.0.1 设备信息: [ Windows NT 10.0; Win64; x64 ]
2020-03-28 22:45:31 INFO  cn.com.alasky.controller.activities.GetActInfoController 98 getActDetail - 查看活动详细信息: IP: 127.0.0.1 设备信息: [ Windows NT 10.0; Win64; x64 ]
2020-03-28 22:45:56 INFO  cn.com.alasky.controller.activities.GetActInfoController 57 getActInfos - 查看全部社团活动: IP: 127.0.0.1 设备信息: [ Windows NT 10.0; Win64; x64 ]
2020-03-28 22:45:58 INFO  cn.com.alasky.controller.activities.GetActInfoController 57 getActInfos - 查看全部社团活动: IP: 127.0.0.1 设备信息: [ Windows NT 10.0; Win64; x64 ]
2020-03-28 22:45:58 INFO  cn.com.alasky.controller.activities.GetActInfoController 57 getActInfos - 查看全部社团活动: IP: 127.0.0.1 设备信息: [ Windows NT 10.0; Win64; x64 ]
2020-03-28 22:46:00 INFO  cn.com.alasky.controller.activities.GetActInfoController 57 getActInfos - 查看全部社团活动: IP: 127.0.0.1 设备信息: [ Windows NT 10.0; Win64; x64 ]
2020-03-28 22:46:03 INFO  cn.com.alasky.controller.activities.GetActInfoController 57 getActInfos - 查看全部社团活动: IP: 127.0.0.1 设备信息: [ Windows NT 10.0; Win64; x64 ]
2020-03-28 22:46:07 INFO  cn.com.alasky.controller.activities.GetActInfoController 98 getActDetail - 查看活动详细信息: IP: 127.0.0.1 设备信息: [ Windows NT 10.0; Win64; x64 ]
2020-03-28 22:46:08 INFO  cn.com.alasky.controller.activities.GetActInfoController 98 getActDetail - 查看活动详细信息: IP: 127.0.0.1 设备信息: [ Windows NT 10.0; Win64; x64 ]
2020-03-28 22:46:09 INFO  cn.com.alasky.controller.activities.GetActInfoController 98 getActDetail - 查看活动详细信息: IP: 127.0.0.1 设备信息: [ Windows NT 10.0; Win64; x64 ]
2020-03-28 22:46:11 INFO  cn.com.alasky.controller.activities.GetActInfoController 98 getActDetail - 查看活动详细信息: IP: 127.0.0.1 设备信息: [ Windows NT 10.0; Win64; x64 ]
2020-03-28 22:46:34 INFO  cn.com.alasky.controller.activities.GetActInfoController 57 getActInfos - 查看全部社团活动: IP: 127.0.0.1 设备信息: [ Windows NT 10.0; Win64; x64 ]
2020-03-28 22:46:38 INFO  cn.com.alasky.controller.activities.GetActInfoController 57 getActInfos - 查看全部社团活动: IP: 127.0.0.1 设备信息: [ Windows NT 10.0; Win64; x64 ]
2020-03-28 22:46:43 INFO  cn.com.alasky.controller.activities.GetActInfoController 98 getActDetail - 查看活动详细信息: IP: 127.0.0.1 设备信息: [ Windows NT 10.0; Win64; x64 ]
2020-03-28 22:48:56 INFO  cn.com.alasky.controller.activities.GetActInfoController 98 getActDetail - 查看活动详细信息: IP: 127.0.0.1 设备信息: [ Windows NT 10.0; Win64; x64 ]
2020-03-28 22:49:09 INFO  cn.com.alasky.controller.activities.GetActInfoController 98 getActDetail - 查看活动详细信息: IP: 127.0.0.1 设备信息: [ Windows NT 10.0; Win64; x64 ]
2020-03-28 22:49:48 INFO  cn.com.alasky.controller.activities.GetActInfoController 57 getActInfos - 查看全部社团活动: IP: 127.0.0.1 设备信息: [ Windows NT 10.0; Win64; x64 ]
2020-03-28 22:49:50 INFO  cn.com.alasky.controller.activities.GetActInfoController 57 getActInfos - 查看全部社团活动: IP: 127.0.0.1 设备信息: [ Windows NT 10.0; Win64; x64 ]
